ScientificName_Ros&Mazimpaka;NID;Bio1_values1;Bio8_values1
Tortella squarrosa (Brid.) Limpr.;7493;14.52083302;8.300000191
Tortella squarrosa (Brid.) Limpr.;7493;14.52083302;8.300000191
Homalothecium aureum (Spruce) H.Rob. ;8982;14.52499962;7.633333206
Tortella squarrosa (Brid.) Limpr.;8982;14.52499962;7.633333206
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;14557;14.53333378;15.35000038
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;14557;14.53333378;15.35000038
Hypnum cupressiforme Hedw.;14557;14.53333378;15.35000038
Hypnum cupressiforme Hedw.;14557;14.53333378;15.35000038
Tortella squarrosa (Brid.) Limpr.;14007;14.55000019;15.55000019
Tortella squarrosa (Brid.) Limpr.;14007;14.55000019;15.55000019
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;5814;14.55416679;11.51666641
Tortella squarrosa (Brid.) Limpr.;5814;14.55416679;11.51666641
Tortella squarrosa (Brid.) Limpr.;5814;14.55416679;11.51666641
Syntrichia ruralis (Hedw.) F.Weber & D.Mohr ;5814;14.55416679;11.51666641
Tortella squarrosa (Brid.) Limpr.;12604;14.5583334;16.36666679
Hypnum cupressiforme Hedw.;12183;14.5625;16.35000038
Tortella squarrosa (Brid.) Limpr.;14394;14.5666666;15.4333334
Hypnum cupressiforme Hedw.;7741;14.58333302;8.133333206
Hypnum cupressiforme Hedw.;9002;14.58749962;10.78333378
Hypnum cupressiforme Hedw.;9002;14.58749962;10.78333378
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;14175;14.58749962;15.5666666
Dicranum scoparium Hedw.;14175;14.58749962;15.5666666
Hypnum cupressiforme Hedw.;14175;14.58749962;15.5666666
Hypnum cupressiforme Hedw.;14175;14.58749962;15.5666666
Syntrichia ruralis (Hedw.) F.Weber & D.Mohr ;14175;14.58749962;15.5666666
Homalothecium aureum (Spruce) H.Rob. ;7363;14.59166622;9.533333778
Homalothecium aureum (Spruce) H.Rob. ;9692;14.59583378;10.4333334
Hypnum cupressiforme Hedw.;6056;14.60416698;10.1833334
Hypnum cupressiforme Hedw.;6056;14.60416698;10.1833334
Hypnum cupressiforme Hedw.;6056;14.60416698;10.1833334
Hypnum cupressiforme Hedw.;6056;14.60416698;10.1833334
Tortella squarrosa (Brid.) Limpr.;3377;14.61666679;10.8166666
Tortella squarrosa (Brid.) Limpr.;12604;14.6291666;16.41666603
Tortella squarrosa (Brid.) Limpr.;12673;14.64166641;15.36666679
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;5814;14.67083359;11.6833334
Hypnum cupressiforme Hedw.;5814;14.67083359;11.6833334
Tortella squarrosa (Brid.) Limpr.;12673;14.67500019;15.44999981
Tortella squarrosa (Brid.) Limpr.;12231;14.67916679;15.5666666
Hypnum cupressiforme Hedw.;8438;14.6833334;11.14999962
Homalothecium aureum (Spruce) H.Rob. ;9576;14.6916666;10.63333321
Hypnum cupressiforme Hedw.;9576;14.6916666;10.63333321
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;9576;14.6916666;10.63333321
Tortella squarrosa (Brid.) Limpr.;12234;14.71666718;15.51666641
Tortella squarrosa (Brid.) Limpr.;11710;14.72083378;16.63333321
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;6250;14.72500038;10.01666641
Homalothecium aureum (Spruce) H.Rob. ;8651;14.72916698;10.86666679
Tortella squarrosa (Brid.) Limpr.;8651;14.72916698;10.86666679
Tortella squarrosa (Brid.) Limpr.;12152;14.72916698;15.61666679
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;12152;14.72916698;15.61666679
Tortella squarrosa (Brid.) Limpr.;14007;14.72916698;15.83333302
Homalothecium aureum (Spruce) H.Rob. ;3370;14.73750019;10.28333378
Tortella squarrosa (Brid.) Limpr.;9680;14.7458334;10.33333302
Tortella squarrosa (Brid.) Limpr.;12535;14.79166698;15.60000038
Tortella squarrosa (Brid.) Limpr.;3550;14.79583359;9.300000191
Tortella squarrosa (Brid.) Limpr.;12673;14.8083334;15.55000019
Tortella squarrosa (Brid.) Limpr.;3370;14.82083321;10.36666679
Tortella squarrosa (Brid.) Limpr.;3370;14.82083321;10.36666679
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;12673;14.82916641;15.58333397
Tortella squarrosa (Brid.) Limpr.;10038;14.85416698;10.5666666
Homalothecium aureum (Spruce) H.Rob. ;8539;14.8708334;8.116666794
Tortella squarrosa (Brid.) Limpr.;9307;14.89583397;8.649999619
Tortella squarrosa (Brid.) Limpr.;9307;14.89583397;8.649999619
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;6622;14.89999962;8.916666985
Dicranum scoparium Hedw.;7131;14.90833378;9.533333778
Hypnum cupressiforme Hedw.;12686;14.91666698;15.8166666
Homalothecium aureum (Spruce) H.Rob. ;8764;14.92083359;10.98333359
Hypnum cupressiforme Hedw.;8764;14.92083359;10.98333359
Tortella squarrosa (Brid.) Limpr.;8764;14.92083359;10.98333359
Tortella squarrosa (Brid.) Limpr.;12061;14.92500019;15.73333359
Tortella squarrosa (Brid.) Limpr.;3495;14.94999981;9.633333206
Tortella squarrosa (Brid.) Limpr.;8887;14.94999981;11.11666679
Tortella squarrosa (Brid.) Limpr.;12232;14.94999981;15.83333302
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;12232;14.94999981;15.83333302
Tortella squarrosa (Brid.) Limpr.;12310;14.95416641;15.88333321
Tortella squarrosa (Brid.) Limpr.;12230;14.99166679;15.85000038
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;12230;14.99166679;15.85000038
Hypnum cupressiforme Hedw.;6822;15.00833321;9.016666412
Hypnum cupressiforme Hedw.;6822;15.00833321;9.016666412
Tortella squarrosa (Brid.) Limpr.;12231;15.00833321;15.89999962
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;12616;15.05416679;15.94999981
Tortella squarrosa (Brid.) Limpr.;12232;15.0625;15.96666718
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;7288;15.0666666;9.116666794
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;7074;15.09583378;10.41666698
Tortella squarrosa (Brid.) Limpr.;12062;15.09583378;15.91666698
Tortella squarrosa (Brid.) Limpr.;11805;15.10416698;16.96666718
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;12062;15.1208334;15.91666698
Hypnum cupressiforme Hedw.;12615;15.1208334;16.04999924
Tortella squarrosa (Brid.) Limpr.;12615;15.1208334;16.04999924
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;12062;15.13333321;15.96666718
Tortella squarrosa (Brid.) Limpr.;12062;15.13333321;15.96666718
Homalothecium aureum (Spruce) H.Rob. ;8998;15.14583302;11.0666666
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;8998;15.14583302;11.0666666
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;10236;15.14999962;8.949999809
Tortella squarrosa (Brid.) Limpr.;11804;15.14999962;16.95000076
Hypnum cupressiforme Hedw.;6522;15.16666698;9.266666412
Hypnum cupressiforme Hedw.;6522;15.16666698;9.266666412
Hypnum cupressiforme Hedw.;6522;15.16666698;9.266666412
Tortella squarrosa (Brid.) Limpr.;12068;15.17500019;15.94999981
Tortella squarrosa (Brid.) Limpr.;12673;15.17916679;15.94999981
Tortella squarrosa (Brid.) Limpr.;12673;15.17916679;15.94999981
Syntrichia ruralis (Hedw.) F.Weber & D.Mohr ;10037;15.1875;10.96666718
Homalothecium aureum (Spruce) H.Rob. ;12531;15.1875;16.03333282
Hypnum cupressiforme Hedw.;12531;15.1875;16.03333282
Tortella squarrosa (Brid.) Limpr.;3549;15.1916666;9.716667175
Homalothecium aureum (Spruce) H.Rob. ;12058;15.19583321;16.06666756
Tortella squarrosa (Brid.) Limpr.;12058;15.19583321;16.06666756
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;9307;15.20416641;8.983333588
Tortella squarrosa (Brid.) Limpr.;11410;15.21249962;11.26666641
Tortella squarrosa (Brid.) Limpr.;12231;15.21249962;16.11666679
Hypnum cupressiforme Hedw.;8661;15.22083378;11.4333334
Tortella squarrosa (Brid.) Limpr.;8661;15.22083378;11.4333334
Hypnum cupressiforme Hedw.;12232;15.22500038;16.13333321
Tortella squarrosa (Brid.) Limpr.;12232;15.22500038;16.13333321
Tortella squarrosa (Brid.) Limpr.;12232;15.22500038;16.13333321
Tortella squarrosa (Brid.) Limpr.;12145;15.24166679;16.04999924
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;12145;15.24166679;16.04999924
Tortella squarrosa (Brid.) Limpr.;12233;15.24166679;16.10000038
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;12233;15.24166679;16.10000038
Tortella squarrosa (Brid.) Limpr.;3550;15.25833321;9.800000191
Homalothecium aureum (Spruce) H.Rob. ;8999;15.26249981;11.36666679
Tortella squarrosa (Brid.) Limpr.;8999;15.26249981;11.36666679
Tortella squarrosa (Brid.) Limpr.;14259;15.26666641;13.01666641
Tortella squarrosa (Brid.) Limpr.;12537;15.27083302;16.14999962
Homalothecium aureum (Spruce) H.Rob. ;12058;15.27499962;16.14999962
Tortella squarrosa (Brid.) Limpr.;12058;15.27499962;16.14999962
Hypnum cupressiforme Hedw.;8312;15.33333302;8.600000381
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;12237;15.36666679;16.25
Homalothecium aureum (Spruce) H.Rob. ;7745;15.3708334;8.916666985
Tortella squarrosa (Brid.) Limpr.;12230;15.42500019;16.39999962
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;12230;15.42500019;16.39999962
Homalothecium aureum (Spruce) H.Rob. ;7392;15.4333334;8.900000572
Hypnum cupressiforme Hedw.;7392;15.4333334;8.900000572
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;7392;15.4333334;8.900000572
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;8322;15.4375;8.850000381
Homalothecium aureum (Spruce) H.Rob. ;7594;15.4416666;10.83333302
Homalothecium aureum (Spruce) H.Rob. ;7594;15.4416666;10.83333302
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;10236;15.4958334;9.383333206
Tortella squarrosa (Brid.) Limpr.;14006;15.50833321;20.5
Dicranum scoparium Hedw.;6050;15.52083302;9.733333588
Hypnum cupressiforme Hedw.;6050;15.52083302;9.733333588
Tortella squarrosa (Brid.) Limpr.;12534;15.52499962;16.43333244
Tortella squarrosa (Brid.) Limpr.;12069;15.53749943;16.35000038
Tortella squarrosa (Brid.) Limpr.;12069;15.53749943;16.35000038
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;12069;15.53749943;16.35000038
Tortella squarrosa (Brid.) Limpr.;12069;15.53749943;16.35000038
Tortella squarrosa (Brid.) Limpr.;11410;15.55000019;11.58333302
Tortella squarrosa (Brid.) Limpr.;12469;15.55416679;16.53333282
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;12318;15.5583334;16.36666679
Homalothecium aureum (Spruce) H.Rob. ;12604;15.60416698;16.46666718
Tortella squarrosa (Brid.) Limpr.;12604;15.60416698;16.46666718
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;12235;15.61666679;16.54999924
Hypnum cupressiforme Hedw.;7393;15.64999962;9.016666412
Syntrichia ruralis (Hedw.) F.Weber & D.Mohr ;9424;15.66666698;9.116666794
Tortella squarrosa (Brid.) Limpr.;3551;15.66666698;10.41666698
Tortella squarrosa (Brid.) Limpr.;14315;15.66666698;13.64999962
Tortella squarrosa (Brid.) Limpr.;6326;15.67083359;10.10000038
Hypnum cupressiforme Hedw.;6326;15.67083359;10.10000038
Hypnum cupressiforme Hedw.;6326;15.67083359;10.10000038
Hypnum cupressiforme Hedw.;6423;15.69583321;10.05000019
Homalothecium aureum (Spruce) H.Rob. ;8302;15.71249962;9.199999809
Tortella squarrosa (Brid.) Limpr.;12686;15.72500038;16.71666718
Hypnum cupressiforme Hedw.;14098;15.74166679;14.01666641
Tortella squarrosa (Brid.) Limpr.;12743;15.74166679;16.48333359
Homalothecium aureum (Spruce) H.Rob. ;12743;15.74166679;16.48333359
Tortella squarrosa (Brid.) Limpr.;12743;15.74166679;16.48333359
Homalothecium aureum (Spruce) H.Rob. ;12395;15.74166679;16.63333321
Hypnum cupressiforme Hedw.;12395;15.74166679;16.63333321
Hypnum cupressiforme Hedw.;12395;15.74166679;16.63333321
Tortella squarrosa (Brid.) Limpr.;12395;15.74166679;16.63333321
Syntrichia ruralis (Hedw.) F.Weber & D.Mohr ;12395;15.74166679;16.63333321
Syntrichia ruralis (Hedw.) F.Weber & D.Mohr ;12395;15.74166679;16.63333321
Tortella squarrosa (Brid.) Limpr.;14207;15.77499962;13.71666718
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;6423;15.8083334;10.0666666
Hypnum cupressiforme Hedw.;6323;15.8083334;10.11666679
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;12531;15.82083321;16.70000076
Tortella squarrosa (Brid.) Limpr.;14474;15.83749962;13.83333302
Tortella squarrosa (Brid.) Limpr.;12534;15.8708334;16.79999924
Homalothecium aureum (Spruce) H.Rob. ;14208;15.88333321;13.91666698
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;7273;15.88749981;9.350000381
Dicranum scoparium Hedw.;7273;15.88749981;9.350000381
Dicranum scoparium Hedw.;7132;15.9333334;11.69999981
Tortella squarrosa (Brid.) Limpr.;12534;15.9416666;16.89999962
Tortella squarrosa (Brid.) Limpr.;12534;15.9416666;16.89999962
Tortella squarrosa (Brid.) Limpr.;12232;15.9416666;16.91666603
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;12232;15.9416666;16.91666603
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;12232;15.9416666;16.91666603
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;12232;15.9416666;16.91666603
Tortella squarrosa (Brid.) Limpr.;14042;15.94583321;13.94999981
Tortella squarrosa (Brid.) Limpr.;14042;15.94583321;13.94999981
Hypnum cupressiforme Hedw.;14042;15.94583321;13.94999981
Tortella squarrosa (Brid.) Limpr.;12673;16.00833321;16.81666565
Tortella squarrosa (Brid.) Limpr.;12673;16.00833321;16.81666565
Tortella squarrosa (Brid.) Limpr.;14370;16.09166718;14.16666698
Hypnum cupressiforme Hedw.;14261;16.11666679;13.94999981
Tortella squarrosa (Brid.) Limpr.;12315;16.125;17.10000038
Tortella squarrosa (Brid.) Limpr.;8855;16.12916756;9.833333015
Dicranum scoparium Hedw.;7273;16.14583397;9.600000381
Homalothecium aureum (Spruce) H.Rob. ;11409;16.19166565;12.48333359
Homalothecium aureum (Spruce) H.Rob. ;11409;16.19166565;12.48333359
Homalothecium aureum (Spruce) H.Rob. ;11409;16.19166565;12.48333359
Tortella squarrosa (Brid.) Limpr.;12312;16.21666718;17.21666718
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;12312;16.21666718;17.21666718
Tortella squarrosa (Brid.) Limpr.;11409;16.29999924;12.63333321
Tortella squarrosa (Brid.) Limpr.;6422;16.33749962;10.64999962
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;12311;16.39166641;17.38333321
Hypnum cupressiforme Hedw.;12686;16.39166641;17.46666718
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;8527;16.49166679;9.733333588
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;8527;16.49166679;9.733333588
Tortella squarrosa (Brid.) Limpr.;12614;16.49583244;17.60000038
Tortella squarrosa (Brid.) Limpr.;12743;16.54166603;17.36666679
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;12056;16.58333397;17.60000038
Tortella squarrosa (Brid.) Limpr.;11970;16.62083244;17.63333321
Tortella squarrosa (Brid.) Limpr.;11970;16.62083244;17.63333321
Tortella squarrosa (Brid.) Limpr.;11970;16.62083244;17.63333321
Tortella squarrosa (Brid.) Limpr.;12537;16.625;17.61666679
Tortella squarrosa (Brid.) Limpr.;12542;16.73333359;17.85000038
Hypnum cupressiforme Hedw.;12812;16.75;17.58333397
Hypnum cupressiforme Hedw.;12812;16.75;17.58333397
Tortella squarrosa (Brid.) Limpr.;12812;16.75;17.58333397
Homalothecium aureum (Spruce) H.Rob. ;6633;16.76250076;10.5666666
Hypnum cupressiforme Hedw.;6633;16.76250076;10.5666666
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;6633;16.76250076;10.5666666
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;12811;16.76666641;17.63333321
Tortella squarrosa (Brid.) Limpr.;11970;16.78750038;17.79999924
Tortella squarrosa (Brid.) Limpr.;11970;16.78750038;17.79999924
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;12614;16.83333397;17.95000076
Homalothecium aureum (Spruce) H.Rob. ;12601;16.85833359;17.75
Tortella squarrosa (Brid.) Limpr.;2942;16.88333321;12.78333282
Tortella squarrosa (Brid.) Limpr.;11969;16.91250038;17.95000076
Tortella squarrosa (Brid.) Limpr.;11970;16.94583321;17.98333359
Tortella squarrosa (Brid.) Limpr.;11969;17;18.03333282
Syntrichia ruralis (Hedw.) F.Weber & D.Mohr ;12743;17.00833321;17.86666679
Tortella squarrosa (Brid.) Limpr.;12608;17.13750076;18.23333359
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;12608;17.13750076;18.23333359
Tortella squarrosa (Brid.) Limpr.;12743;17.16250038;18.01666641
Syntrichia ruralis (Hedw.) F.Weber & D.Mohr ;12743;17.16250038;18.01666641
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;12539;17.19583321;14.76666641
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;12539;17.22916603;14.73333359
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;12539;17.22916603;14.73333359
Tortella squarrosa (Brid.) Limpr.;12463;17.25833321;18.33333397
Tortella squarrosa (Brid.) Limpr.;11969;17.27916718;18.29999924
Tortella squarrosa (Brid.) Limpr.;11969;17.27916718;18.29999924
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;12538;17.30833435;14.6833334
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;12743;17.33333397;18.20000076
Tortella squarrosa (Brid.) Limpr.;12613;17.40416718;14.78333282
Hypnum cupressiforme Hedw.;12811;17.53750038;18.46666718
Tortella squarrosa (Brid.) Limpr.;10883;17.66250038;14.96666718
Homalothecium aureum (Spruce) H.Rob. ;7708;17.85000038;13.83333302
Hypnum cupressiforme Hedw.;7708;17.85000038;13.83333302
Tortella squarrosa (Brid.) Limpr.;6408;17.86249924;12.66666698
Tortella squarrosa (Brid.) Limpr.;6408;17.86249924;12.66666698
Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;6504;17.98333359;12.80000019
Tortella squarrosa (Brid.) Limpr.;7145;18.3125;12.28333282
